RobinSidel,341018newsML.txt,RobinSidel,KevinMorrison,JoWinterbottom,DavidLawder,FumikoFujisaki
JaneMacartney,387947newsML.txt,BenjaminKangLim,DavidLawder,MureDickie,WilliamKazer,PierreTran
JaneMacartney,348416newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,AaronPressman,JanLopatka
JaneMacartney,349275newsML.txt,DavidLawder,TimFarrand,PierreTran,FumikoFujisaki,BenjaminKangLim
JaneMacartney,395516newsML.txt,BenjaminKangLim,JanLopatka,PierreTran,RobinSidel,EricAuchard
JaneMacartney,394077newsML.txt,FumikoFujisaki,BenjaminKangLim,DavidLawder,MarkBendeich,RobinSidel
JaneMacartney,336162newsML.txt,FumikoFujisaki,DavidLawder,MureDickie,WilliamKazer,TimFarrand
JaneMacartney,386417newsML.txt,DavidLawder,FumikoFujisaki,MarcelMichelson,JanLopatka,TimFarrand
JaneMacartney,333529newsML.txt,BenjaminKangLim,AaronPressman,MureDickie,ScottHillis,JaneMacartney
JaneMacartney,392186newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,WilliamKazer,TanEeLyn
JaneMacartney,305714newsML.txt,FumikoFujisaki,BenjaminKangLim,JanLopatka,MureDickie,JaneMacartney
JaneMacartney,361969newsML.txt,DavidLawder,WilliamKazer,BenjaminKangLim,FumikoFujisaki,MureDickie
JaneMacartney,333545newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,ScottHillis,JaneMacartney
JaneMacartney,396731newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,JanLopatka,KevinMorrison
JaneMacartney,381241newsML.txt,DarrenSchuettler,MarcelMichelson,JanLopatka,PatriciaCommins,PierreTran
JaneMacartney,345343newsML.txt,DavidLawder,FumikoFujisaki,BenjaminKangLim,MureDickie,WilliamKazer
JaneMacartney,358766newsML.txt,DavidLawder,LynnleyBrowning,EricAuchard,LydiaZajc,MarkBendeich
JaneMacartney,387960newsML.txt,DavidLawder,BenjaminKangLim,JanLopatka,MureDickie,TimFarrand
JaneMacartney,384664newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,WilliamKazer,FumikoFujisaki
JaneMacartney,396202newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,FumikoFujisaki,ScottHillis
JaneMacartney,386237newsML.txt,BenjaminKangLim,DavidLawder,ScottHillis,FumikoFujisaki,JaneMacartney
JaneMacartney,334756newsML.txt,FumikoFujisaki,DavidLawder,JaneMacartney,TimFarrand,JanLopatka
JaneMacartney,349292newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,ScottHillis,JaneMacartney
JaneMacartney,382170newsML.txt,DavidLawder,BenjaminKangLim,FumikoFujisaki,SarahDavison,TimFarrand
JaneMacartney,381265newsML.txt,TimFarrand,LydiaZajc,FumikoFujisaki,EricAuchard,MarkBendeich
JaneMacartney,349859newsML.txt,FumikoFujisaki,JaneMacartney,MureDickie,JanLopatka,WilliamKazer
JaneMacartney,307319newsML.txt,BenjaminKangLim,JanLopatka,ScottHillis,TanEeLyn,MureDickie
JaneMacartney,316240newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,WilliamKazer,PierreTran
JaneMacartney,396697newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,ScottHillis,FumikoFujisaki
JaneMacartney,389638newsML.txt,BenjaminKangLim,DavidLawder,FumikoFujisaki,MureDickie,MarcelMichelson
JaneMacartney,396203newsML.txt,BenjaminKangLim,FumikoFujisaki,WilliamKazer,MureDickie,DavidLawder
JaneMacartney,387943newsML.txt,BenjaminKangLim,AaronPressman,MureDickie,JaneMacartney,ScottHillis
JaneMacartney,384662newsML.txt,BenjaminKangLim,PierreTran,FumikoFujisaki,MureDickie,DavidLawder
JaneMacartney,310150newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,TanEeLyn,AaronPressman
JaneMacartney,340765newsML.txt,FumikoFujisaki,JanLopatka,AaronPressman,BenjaminKangLim,DavidLawder
JaneMacartney,311877newsML.txt,DavidLawder,BenjaminKangLim,JanLopatka,ScottHillis,MureDickie
JaneMacartney,392463newsML.txt,FumikoFujisaki,MureDickie,DavidLawder,BenjaminKangLim,WilliamKazer
JaneMacartney,339320newsML.txt,JanLopatka,BenjaminKangLim,DavidLawder,MureDickie,FumikoFujisaki
JaneMacartney,340691newsML.txt,MureDickie,WilliamKazer,BenjaminKangLim,ScottHillis,AaronPressman
JaneMacartney,382203newsML.txt,BenjaminKangLim,MureDickie,TanEeLyn,WilliamKazer,ScottHillis
JaneMacartney,377239newsML.txt,BenjaminKangLim,TimFarrand,EricAuchard,AaronPressman,PierreTran
JaneMacartney,389477newsML.txt,PierreTran,JanLopatka,TimFarrand,RobinSidel,KeithWeir
JaneMacartney,301707newsML.txt,FumikoFujisaki,DavidLawder,BenjaminKangLim,MureDickie,WilliamKazer
JaneMacartney,314873newsML.txt,MureDickie,BenjaminKangLim,JaneMacartney,WilliamKazer,ScottHillis
JaneMacartney,382978newsML.txt,DavidLawder,FumikoFujisaki,MarcelMichelson,JanLopatka,LydiaZajc
JaneMacartney,392533newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,WilliamKazer,PierreTran
JaneMacartney,301684newsML.txt,FumikoFujisaki,TimFarrand,WilliamKazer,JanLopatka,MureDickie
JaneMacartney,396370newsML.txt,DavidLawder,FumikoFujisaki,BenjaminKangLim,TimFarrand,PierreTran
JaneMacartney,395810newsML.txt,MureDickie,WilliamKazer,JanLopatka,BenjaminKangLim,FumikoFujisaki
JaneMacartney,310425newsML.txt,BenjaminKangLim,MureDickie,DavidLawder,ScottHillis,JaneMacartney
JaneMacartney,395468newsML.txt,BenjaminKangLim,MureDickie,ScottHillis,WilliamKazer,TanEeLyn
AlanCrosby,330057newsML.txt,DavidLawder,FumikoFujisaki,MureDickie,WilliamKazer,BenjaminKangLim
AlanCrosby,381679newsML.txt,FumikoFujisaki,MureDickie,WilliamKazer,JanLopatka,TimFarrand
AlanCrosby,350775newsML.txt,FumikoFujisaki,KeithWeir,EricAuchard,TimFarrand,PierreTran
AlanCrosby,238508newsML.txt,MureDickie,BenjaminKangLim,WilliamKazer,ScottHillis,JaneMacartney
AlanCrosby,263795newsML.txt,MureDickie,PierreTran,FumikoFujisaki,WilliamKazer,BenjaminKangLim
AlanCrosby,243204newsML.txt,FumikoFujisaki,ToddNissen,EricAuchard,KevinMorrison,DavidLawder
AlanCrosby,292115newsML.txt,FumikoFujisaki,JanLopatka,DarrenSchuettler,DavidLawder,PatriciaCommins
AlanCrosby,366272newsML.txt,BenjaminKangLim,TanEeLyn,MureDickie,JoWinterbottom,ScottHillis
AlanCrosby,397638newsML.txt,BenjaminKangLim,FumikoFujisaki,JanLopatka,AaronPressman,TimFarrand
AlanCrosby,314352newsML.txt,TimFarrand,JanLopatka,FumikoFujisaki,MarkBendeich,PierreTran
AlanCrosby,315980newsML.txt,JanLopatka,TimFarrand,FumikoFujisaki,MureDickie,BenjaminKangLim
AlanCrosby,266728newsML.txt,BenjaminKangLim,AaronPressman,JanLopatka,ScottHillis,JaneMacartney
AlanCrosby,332131newsML.txt,FumikoFujisaki,TimFarrand,KeithWeir,JanLopatka,MureDickie
AlanCrosby,406817newsML.txt,JaneMacartney,ScottHillis,BenjaminKangLim,TanEeLyn,AaronPressman
AlanCrosby,366583newsML.txt,JanLopatka,WilliamKazer,MureDickie,MarkBendeich,KeithWeir
AlanCrosby,369180newsML.txt,FumikoFujisaki,TimFarrand,JanLopatka,AaronPressman,BenjaminKangLim
AlanCrosby,359894newsML.txt,JanLopatka,DavidLawder,EdnaFernandes,JaneMacartney,PierreTran
AlanCrosby,290616newsML.txt,DarrenSchuettler,DavidLawder,JanLopatka,TimFarrand,FumikoFujisaki
AlanCrosby,334550newsML.txt,TimFarrand,JanLopatka,AlexanderSmith,SimonCowell,EdnaFernandes
AlanCrosby,366381newsML.txt,FumikoFujisaki,JanLopatka,ToddNissen,LydiaZajc,AaronPressman
AlanCrosby,302568newsML.txt,MarcelMichelson,DarrenSchuettler,BernardHickey,PierreTran,TimFarrand
AlanCrosby,236574newsML.txt,MureDickie,BenjaminKangLim,TimFarrand,ScottHillis,WilliamKazer
AlanCrosby,336998newsML.txt,MureDickie,BenjaminKangLim,PierreTran,WilliamKazer,RogerFillion
AlanCrosby,356722newsML.txt,AaronPressman,BenjaminKangLim,FumikoFujisaki,MureDickie,ScottHillis
AlanCrosby,367973newsML.txt,JanLopatka,WilliamKazer,MureDickie,MarkBendeich,KeithWeir
AlanCrosby,406803newsML.txt,BenjaminKangLim,JaneMacartney,MureDickie,ScottHillis,AaronPressman
AlanCrosby,361663newsML.txt,JanLopatka,DavidLawder,EdnaFernandes,JaneMacartney,PierreTran
AlanCrosby,334448newsML.txt,FumikoFujisaki,TimFarrand,MarkBendeich,DavidLawder,KeithWeir
AlanCrosby,366373newsML.txt,MureDickie,JanLopatka,FumikoFujisaki,WilliamKazer,MarkBendeich
AlanCrosby,226494newsML.txt,BenjaminKangLim,WilliamKazer,JanLopatka,MureDickie,FumikoFujisaki
AlanCrosby,272695newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,KeithWeir,WilliamKazer
AlanCrosby,236352newsML.txt,MureDickie,BenjaminKangLim,WilliamKazer,ScottHillis,JaneMacartney
AlanCrosby,404037newsML.txt,FumikoFujisaki,TimFarrand,JanLopatka,MatthewBunce,KeithWeir
AlanCrosby,258151newsML.txt,DavidLawder,ScottHillis,MureDickie,BenjaminKangLim,WilliamKazer
AlanCrosby,375217newsML.txt,TimFarrand,BenjaminKangLim,FumikoFujisaki,JanLopatka,MarkBendeich
AlanCrosby,366688newsML.txt,FumikoFujisaki,JanLopatka,ToddNissen,LydiaZajc,AaronPressman
AlanCrosby,378036newsML.txt,FumikoFujisaki,MureDickie,BenjaminKangLim,WilliamKazer,AaronPressman
AlanCrosby,406812newsML.txt,TimFarrand,FumikoFujisaki,MureDickie,WilliamKazer,SarahDavison
AlanCrosby,295770newsML.txt,MureDickie,FumikoFujisaki,BenjaminKangLim,TimFarrand,WilliamKazer
AlanCrosby,329867newsML.txt,FumikoFujisaki,KeithWeir,TimFarrand,PierreTran,MureDickie
AlanCrosby,258421newsML.txt,MureDickie,ScottHillis,BenjaminKangLim,WilliamKazer,DavidLawder
AlanCrosby,329881newsML.txt,FumikoFujisaki,DavidLawder,MureDickie,WilliamKazer,TimFarrand
AlanCrosby,350545newsML.txt,TimFarrand,EricAuchard,FumikoFujisaki,KeithWeir,PierreTran
AlanCrosby,337258newsML.txt,BenjaminKangLim,PierreTran,MureDickie,TanEeLyn,MarkBendeich
AlanCrosby,334192newsML.txt,FumikoFujisaki,TimFarrand,MarkBendeich,DavidLawder,KeithWeir
AlanCrosby,293241newsML.txt,PierreTran,BenjaminKangLim,JoWinterbottom,RobinSidel,TimFarrand
AlanCrosby,384397newsML.txt,MureDickie,BenjaminKangLim,WilliamKazer,ScottHillis,AaronPressman
AlanCrosby,339041newsML.txt,MureDickie,BenjaminKangLim,PierreTran,WilliamKazer,RogerFillion
AlanCrosby,332767newsML.txt,FumikoFujisaki,TimFarrand,DavidLawder,BenjaminKangLim,MureDickie
AlanCrosby,295492newsML.txt,MureDickie,FumikoFujisaki,BenjaminKangLim,JanLopatka,WilliamKazer
ScottHillis,395812newsML.txt,JanLopatka,MarkBendeich,PierreTran,FumikoFujisaki,DavidLawder
ScottHillis,377296newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,DavidLawder,WilliamKazer
ScottHillis,377317newsML.txt,TanEeLyn,BenjaminKangLim,DarrenSchuettler,JanLopatka,MureDickie
ScottHillis,399037newsML.txt,BenjaminKangLim,MarkBendeich,MarcelMichelson,EricAuchard,FumikoFujisaki
ScottHillis,397865newsML.txt,FumikoFujisaki,BenjaminKangLim,DavidLawder,MureDickie,MarkBendeich
ScottHillis,348602newsML.txt,BenjaminKangLim,MureDickie,TanEeLyn,PierreTran,ScottHillis
ScottHillis,386164newsML.txt,DavidLawder,FumikoFujisaki,MureDickie,WilliamKazer,BenjaminKangLim
ScottHillis,434836newsML.txt,JanLopatka,DavidLawder,MarcelMichelson,BenjaminKangLim,DarrenSchuettler
ScottHillis,396736newsML.txt,BenjaminKangLim,JanLopatka,MureDickie,HeatherScoffield,LydiaZajc
ScottHillis,362017newsML.txt,DavidLawder,BenjaminKangLim,MureDickie,JaneMacartney,WilliamKazer
ScottHillis,395522newsML.txt,MureDickie,BenjaminKangLim,FumikoFujisaki,ScottHillis,WilliamKazer
ScottHillis,366882newsML.txt,BenjaminKangLim,ScottHillis,AaronPressman,MureDickie,JaneMacartney
ScottHillis,366880newsML.txt,BenjaminKangLim,AaronPressman,ScottHillis,MureDickie,JaneMacartney
ScottHillis,381286newsML.txt,BenjaminKangLim,JanLopatka,TanEeLyn,MarcelMichelson,RobinSidel
ScottHillis,348868newsML.txt,TimFarrand,FumikoFujisaki,JanLopatka,MarkBendeich,MatthewBunce
ScottHillis,377104newsML.txt,DavidLawder,BenjaminKangLim,PatriciaCommins,JanLopatka,FumikoFujisaki
ScottHillis,416275newsML.txt,BenjaminKangLim,DavidLawder,JanLopatka,MureDickie,PierreTran
ScottHillis,377108newsML.txt,DavidLawder,BenjaminKangLim,FumikoFujisaki,JanLopatka,JaneMacartney
ScottHillis,412945newsML.txt,BenjaminKangLim,TanEeLyn,MureDickie,WilliamKazer,DavidLawder
ScottHillis,389408newsML.txt,BenjaminKangLim,DavidLawder,ScottHillis,MureDickie,AaronPressman
ScottHillis,425269newsML.txt,BenjaminKangLim,JaneMacartney,MureDickie,WilliamKazer,TanEeLyn
ScottHillis,389615newsML.txt,BenjaminKangLim,TanEeLyn,DavidLawder,PierreTran,MureDickie
ScottHillis,384663newsML.txt,BenjaminKangLim,DavidLawder,FumikoFujisaki,TimFarrand,WilliamKazer
ScottHillis,434648newsML.txt,DavidLawder,RobinSidel,MarcelMichelson,PierreTran,MichaelConnor
ScottHillis,387913newsML.txt,DavidLawder,BenjaminKangLim,PierreTran,DarrenSchuettler,ScottHillis
ScottHillis,349276newsML.txt,BenjaminKangLim,MureDickie,DavidLawder,WilliamKazer,ScottHillis
ScottHillis,392165newsML.txt,BenjaminKangLim,JanLopatka,MureDickie,FumikoFujisaki,AaronPressman
ScottHillis,412900newsML.txt,DavidLawder,JanLopatka,FumikoFujisaki,BenjaminKangLim,LynneO'Donnell
ScottHillis,395815newsML.txt,BenjaminKangLim,MureDickie,WilliamKazer,FumikoFujisaki,JanLopatka
ScottHillis,392527newsML.txt,BenjaminKangLim,JanLopatka,MureDickie,FumikoFujisaki,WilliamKazer
ScottHillis,351175newsML.txt,PierreTran,DavidLawder,BenjaminKangLim,EricAuchard,KeithWeir
ScottHillis,375417newsML.txt,DavidLawder,PierreTran,BenjaminKangLim,FumikoFujisaki,DarrenSchuettler
ScottHillis,399338newsML.txt,JanLopatka,BenjaminKangLim,EricAuchard,MarkBendeich,FumikoFujisaki
ScottHillis,348803newsML.txt,BenjaminKangLim,TanEeLyn,PierreTran,MureDickie,WilliamKazer
ScottHillis,387941newsML.txt,MureDickie,BenjaminKangLim,FumikoFujisaki,JanLopatka,ScottHillis
ScottHillis,351123newsML.txt,BenjaminKangLim,ScottHillis,MureDickie,WilliamKazer,PierreTran
ScottHillis,349288newsML.txt,BenjaminKangLim,JanLopatka,DavidLawder,PatriciaCommins,PierreTran
ScottHillis,402495newsML.txt,JanLopatka,PierreTran,DavidLawder,MichaelConnor,MarkBendeich
ScottHillis,392364newsML.txt,WilliamKazer,MureDickie,BenjaminKangLim,EricAuchard,SarahDavison
ScottHillis,382189newsML.txt,WilliamKazer,BenjaminKangLim,EricAuchard,JanLopatka,FumikoFujisaki
ScottHillis,395717newsML.txt,FumikoFujisaki,BenjaminKangLim,DavidLawder,ScottHillis,MureDickie
ScottHillis,378326newsML.txt,BenjaminKangLim,JanLopatka,MureDickie,DavidLawder,FumikoFujisaki
ScottHillis,433270newsML.txt,BenjaminKangLim,WilliamKazer,MureDickie,JanLopatka,JaneMacartney
ScottHillis,404273newsML.txt,BenjaminKangLim,FumikoFujisaki,WilliamKazer,MureDickie,ScottHillis
ScottHillis,349280newsML.txt,DavidLawder,FumikoFujisaki,JanLopatka,MarkBendeich,KevinMorrison
ScottHillis,349325newsML.txt,DavidLawder,BenjaminKangLim,FumikoFujisaki,PierreTran,JanLopatka
ScottHillis,373999newsML.txt,BenjaminKangLim,ScottHillis,AaronPressman,JaneMacartney,MureDickie
ScottHillis,426527newsML.txt,JanLopatka,DavidLawder,ScottHillis,BenjaminKangLim,FumikoFujisaki
ScottHillis,417664newsML.txt,BenjaminKangLim,ScottHillis,MureDickie,WilliamKazer,JaneMacartney
ScottHillis,423919newsML.txt,BenjaminKangLim,JaneMacartney,MureDickie,DavidLawder,WilliamKazer
LynnleyBrowning,465820newsML.txt,TimFarrand,PierreTran,JanLopatka,DavidLawder,FumikoFujisaki
LynnleyBrowning,407094newsML.txt,JanLopatka,BenjaminKangLim,MureDickie,PierreTran,DavidLawder
LynnleyBrowning,669237newsML.txt,BenjaminKangLim,FumikoFujisaki,EricAuchard,MureDickie,TimFarrand
LynnleyBrowning,597530newsML.txt,FumikoFujisaki,TimFarrand,AaronPressman,DavidLawder,KeithWeir
LynnleyBrowning,619783newsML.txt,FumikoFujisaki,WilliamKazer,DavidLawder,MureDickie,TimFarrand
LynnleyBrowning,420768newsML.txt,FumikoFujisaki,MureDickie,BenjaminKangLim,DavidLawder,ScottHillis
LynnleyBrowning,37045newsML.txt,FumikoFujisaki,DavidLawder,LydiaZajc,LynnleyBrowning,TimFarrand
LynnleyBrowning,334440newsML.txt,TimFarrand,FumikoFujisaki,DavidLawder,SimonCowell,JaneMacartney
LynnleyBrowning,48188newsML.txt,JaneMacartney,BenjaminKangLim,MureDickie,WilliamKazer,AaronPressman
LynnleyBrowning,671745newsML.txt,FumikoFujisaki,BenjaminKangLim,DavidLawder,TimFarrand,KevinMorrison
LynnleyBrowning,636476newsML.txt,BenjaminKangLim,MureDickie,AaronPressman,FumikoFujisaki,WilliamKazer
LynnleyBrowning,37073newsML.txt,FumikoFujisaki,BenjaminKangLim,MureDickie,DavidLawder,ScottHillis
LynnleyBrowning,481244newsML.txt,DavidLawder,BenjaminKangLim,TimFarrand,PierreTran,MatthewBunce
LynnleyBrowning,516888newsML.txt,MureDickie,RogerFillion,WilliamKazer,BenjaminKangLim,ScottHillis
LynnleyBrowning,636379newsML.txt,DavidLawder,FumikoFujisaki,MureDickie,TimFarrand,BenjaminKangLim
LynnleyBrowning,639556newsML.txt,BenjaminKangLim,WilliamKazer,EricAuchard,DavidLawder,ScottHillis
LynnleyBrowning,55512newsML.txt,BenjaminKangLim,PierreTran,JanLopatka,DavidLawder,ScottHillis
LynnleyBrowning,63900newsML.txt,PierreTran,BenjaminKangLim,MureDickie,FumikoFujisaki,DavidLawder
LynnleyBrowning,390774newsML.txt,BenjaminKangLim,MureDickie,AaronPressman,WilliamKazer,ScottHillis
LynnleyBrowning,672575newsML.txt,BenjaminKangLim,MureDickie,DavidLawder,FumikoFujisaki,WilliamKazer
LynnleyBrowning,490772newsML.txt,DavidLawder,MureDickie,JanLopatka,FumikoFujisaki,BenjaminKangLim
LynnleyBrowning,337350newsML.txt,FumikoFujisaki,JanLopatka,TimFarrand,MureDickie,DavidLawder
LynnleyBrowning,43494newsML.txt,MureDickie,DavidLawder,FumikoFujisaki,JaneMacartney,WilliamKazer
LynnleyBrowning,672497newsML.txt,FumikoFujisaki,TimFarrand,JanLopatka,MureDickie,AaronPressman
LynnleyBrowning,347842newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,WilliamKazer,TanEeLyn
LynnleyBrowning,442294newsML.txt,FumikoFujisaki,BenjaminKangLim,TimFarrand,MureDickie,WilliamKazer
LynnleyBrowning,397543newsML.txt,DavidLawder,FumikoFujisaki,KeithWeir,TimFarrand,EricAuchard
LynnleyBrowning,663160newsML.txt,FumikoFujisaki,DavidLawder,JaneMacartney,MureDickie,TimFarrand
LynnleyBrowning,601534newsML.txt,FumikoFujisaki,DavidLawder,TimFarrand,WilliamKazer,MureDickie
LynnleyBrowning,353699newsML.txt,FumikoFujisaki,MureDickie,BenjaminKangLim,WilliamKazer,ScottHillis
LynnleyBrowning,340421newsML.txt,FumikoFujisaki,TimFarrand,MureDickie,WilliamKazer,DavidLawder
LynnleyBrowning,679778newsML.txt,FumikoFujisaki,BenjaminKangLim,WilliamKazer,MureDickie,TimFarrand
LynnleyBrowning,66810newsML.txt,DavidLawder,FumikoFujisaki,MureDickie,BenjaminKangLim,TimFarrand
LynnleyBrowning,692007newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,TanEeLyn,RobinSidel
LynnleyBrowning,52569newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,PierreTran,DavidLawder
LynnleyBrowning,639638newsML.txt,MureDickie,WilliamKazer,BenjaminKangLim,JaneMacartney,ScottHillis
LynnleyBrowning,685679newsML.txt,FumikoFujisaki,BenjaminKangLim,JanLopatka,MatthewBunce,TimFarrand
LynnleyBrowning,499374newsML.txt,BenjaminKangLim,JanLopatka,SimonCowell,PierreTran,TimFarrand
LynnleyBrowning,452595newsML.txt,FumikoFujisaki,DavidLawder,MureDickie,BenjaminKangLim,WilliamKazer
LynnleyBrowning,565907newsML.txt,BenjaminKangLim,JanLopatka,FumikoFujisaki,MureDickie,TimFarrand
LynnleyBrowning,675753newsML.txt,BenjaminKangLim,MureDickie,JaneMacartney,AaronPressman,FumikoFujisaki
LynnleyBrowning,511387newsML.txt,JanLopatka,DavidLawder,BenjaminKangLim,AaronPressman,TimFarrand
LynnleyBrowning,55464newsML.txt,DavidLawder,MarcelMichelson,JanLopatka,FumikoFujisaki,DarrenSchuettler
LynnleyBrowning,56273newsML.txt,DavidLawder,MarcelMichelson,JanLopatka,FumikoFujisaki,DarrenSchuettler
LynnleyBrowning,360041newsML.txt,BenjaminKangLim,AaronPressman,PierreTran,JanLopatka,MureDickie
LynnleyBrowning,465761newsML.txt,FumikoFujisaki,DavidLawder,BenjaminKangLim,MureDickie,ScottHillis
LynnleyBrowning,642734newsML.txt,DavidLawder,WilliamKazer,MureDickie,FumikoFujisaki,BenjaminKangLim
LynnleyBrowning,432812newsML.txt,BenjaminKangLim,WilliamKazer,MureDickie,AaronPressman,DavidLawder
LynnleyBrowning,404096newsML.txt,BenjaminKangLim,FumikoFujisaki,DavidLawder,MureDickie,WilliamKazer
LynnleyBrowning,613563newsML.txt,JanLopatka,BenjaminKangLim,RogerFillion,TimFarrand,PierreTran
JoeOrtiz,419241newsML.txt,RobinSidel,BradDorfman,DarrenSchuettler,JanLopatka,BernardHickey
JoeOrtiz,387359newsML.txt,TimFarrand,FumikoFujisaki,JanLopatka,EricAuchard,KeithWeir
JoeOrtiz,413327newsML.txt,AaronPressman,FumikoFujisaki,MureDickie,ScottHillis,BenjaminKangLim
JoeOrtiz,414230newsML.txt,FumikoFujisaki,BenjaminKangLim,JanLopatka,KeithWeir,MarkBendeich
JoeOrtiz,440510newsML.txt,FumikoFujisaki,BenjaminKangLim,MureDickie,JanLopatka,DavidLawder
JoeOrtiz,397370newsML.txt,JanLopatka,BenjaminKangLim,AaronPressman,DarrenSchuettler,RobinSidel
JoeOrtiz,467057newsML.txt,JanLopatka,FumikoFujisaki,KarlPenhaul,AlexanderSmith,PierreTran
JoeOrtiz,457123newsML.txt,BenjaminKangLim,MureDickie,JanLopatka,KeithWeir,FumikoFujisaki
JoeOrtiz,408807newsML.txt,TimFarrand,JanLopatka,EricAuchard,MarkBendeich,JoWinterbottom
JoeOrtiz,415575newsML.txt,FumikoFujisaki,TimFarrand,BenjaminKangLim,JanLopatka,ScottHillis
JoeOrtiz,385567newsML.txt,TanEeLyn,AaronPressman,RobinSidel,KouroshKarimkhany,PeterHumphrey
JoeOrtiz,411346newsML.txt,FumikoFujisaki,JonathanBirt,BenjaminKangLim,TimFarrand,DavidLawder
JoeOrtiz,479838newsML.txt,FumikoFujisaki,MureDickie,DavidLawder,BenjaminKangLim,TanEeLyn
JoeOrtiz,480979newsML.txt,JanLopatka,BenjaminKangLim,DavidLawder,MureDickie,WilliamKazer
JoeOrtiz,405201newsML.txt,FumikoFujisaki,DavidLawder,TimFarrand,BenjaminKangLim,WilliamKazer
JoeOrtiz,385449newsML.txt,BenjaminKangLim,FumikoFujisaki,JanLopatka,PierreTran,KeithWeir
JoeOrtiz,379899newsML.txt,FumikoFujisaki,TimFarrand,JanLopatka,DavidLawder,PierreTran
JoeOrtiz,437354newsML.txt,LynneO'Donnell,BenjaminKangLim,AaronPressman,FumikoFujisaki,JaneMacartney
JoeOrtiz,384184newsML.txt,FumikoFujisaki,BenjaminKangLim,SarahDavison,WilliamKazer,DavidLawder
JoeOrtiz,408154newsML.txt,TimFarrand,PierreTran,KeithWeir,EricAuchard,MureDickie
JoeOrtiz,379335newsML.txt,TimFarrand,FumikoFujisaki,PierreTran,DavidLawder,KeithWeir
JoeOrtiz,427200newsML.txt,DavidLawder,DarrenSchuettler,FumikoFujisaki,MarkBendeich,TimFarrand
JoeOrtiz,388829newsML.txt,JanLopatka,FumikoFujisaki,EricAuchard,TheresePoletti,SimonCowell
JoeOrtiz,46943newsML.txt,JanLopatka,FumikoFujisaki,BenjaminKangLim,TimFarrand,MureDickie
JoeOrtiz,398774newsML.txt,RogerFillion,FumikoFujisaki,MureDickie,AaronPressman,BenjaminKangLim
JoeOrtiz,482563newsML.txt,RogerFillion,FumikoFujisaki,PierreTran,AaronPressman,MureDickie
JoeOrtiz,414162newsML.txt,BenjaminKangLim,FumikoFujisaki,MureDickie,TimFarrand,WilliamKazer
JoeOrtiz,424479newsML.txt,DavidLawder,TimFarrand,FumikoFujisaki,EricAuchard,JanLopatka
JoeOrtiz,450830newsML.txt,JanLopatka,DavidLawder,BenjaminKangLim,PierreTran,FumikoFujisaki
JoeOrtiz,402056newsML.txt,FumikoFujisaki,TimFarrand,BenjaminKangLim,JanLopatka,WilliamKazer
JoeOrtiz,402351newsML.txt,FumikoFujisaki,TimFarrand,JanLopatka,JoWinterbottom,BenjaminKangLim
JoeOrtiz,466955newsML.txt,JanLopatka,BenjaminKangLim,DavidLawder,FumikoFujisaki,MureDickie
JoeOrtiz,48759newsML.txt,FumikoFujisaki,KeithWeir,TimFarrand,EricAuchard,LynnleyBrowning
JoeOrtiz,416007newsML.txt,TimFarrand,FumikoFujisaki,BenjaminKangLim,KeithWeir,EricAuchard
JoeOrtiz,417119newsML.txt,FumikoFujisaki,PierreTran,RobinSidel,LynnleyBrowning,DavidLawder
JoeOrtiz,379346newsML.txt,TimFarrand,FumikoFujisaki,DavidLawder,MarkBendeich,EricAuchard
JoeOrtiz,467483newsML.txt,PierreTran,JanLopatka,MarcelMichelson,JoWinterbottom,KevinMorrison
JoeOrtiz,385962newsML.txt,FumikoFujisaki,JanLopatka,BenjaminKangLim,DarrenSchuettler,KeithWeir
JoeOrtiz,47681newsML.txt,FumikoFujisaki,TimFarrand,EricAuchard,KeithWeir,JanLopatka
JoeOrtiz,418695newsML.txt,FumikoFujisaki,BenjaminKangLim,KeithWeir,JanLopatka,MatthewBunce
JoeOrtiz,434168newsML.txt,DarrenSchuettler,DavidLawder,MarcelMichelson,BenjaminKangLim,TanEeLyn
JoeOrtiz,443467newsML.txt,MureDickie,BenjaminKangLim,KeithWeir,PierreTran,AaronPressman
JoeOrtiz,456850newsML.txt,JanLopatka,DarrenSchuettler,MarcelMichelson,TanEeLyn,DavidLawder
JoeOrtiz,415570newsML.txt,JanLopatka,TimFarrand,PierreTran,KevinMorrison,EdnaFernandes
JoeOrtiz,467485newsML.txt,BenjaminKangLim,JanLopatka,MureDickie,FumikoFujisaki,PierreTran
