author;term;criterion;termFrequency
EricAuchard;earnings;0.63690533258885;0.0035371870054919
EricAuchard;equipment;0.63965786271437;0.0020478451084427
EricAuchard;company;0.48200524037781;0.0073536256166806
EricAuchard;atm;0.76602347635869;0.0013031741599181
EricAuchard;savesmart;0.61904859994674;0.00079121288280741
EricAuchard;users;0.44531094982221;0.0013962580284837
EricAuchard;service;0.71923745605584;0.0037698966769059
EricAuchard;internet;0.65363204170657;0.0026994321884017
EricAuchard;online;1.3023478117357;0.0037698966769059
EricAuchard;services;0.46000036142312;0.0026063483198362
EricAuchard;intel;1.7550264629654;0.0047472772968445
EricAuchard;makers;0.47181998835022;0.0014427999627665
EricAuchard;instruments;0.44265489530426;0.0010704644885041
EricAuchard;amp;0.51008743591566;0.0031183095969468
EricAuchard;nasdaq;0.46108034540732;0.0013962580284837
EricAuchard;microsoft;0.63628746327416;0.0021409289770083
EricAuchard;providers;0.61150383819503;0.0016755096341804
EricAuchard;digital;0.46799208014909;0.0013497160942009
EricAuchard;mci;1.2929225791254;0.0037698966769059
EricAuchard;nextwave;1.1894558384211;0.001768593502746
EricAuchard;wireless;0.91312996575629;0.002652890254119
EricAuchard;aol;1.0476766993818;0.0020478451084427
EricAuchard;ingram;0.89609172678954;0.0012566322256353
EricAuchard;iomega;0.62602938864267;0.00093083868565578
EricAuchard;cameras;0.43822057204987;0.00065158707995904
EricAuchard;compuserve;1.7374996977071;0.0033510192683608
EricAuchard;wow;0.46508568207492;0.00079121288280741
EricAuchard;anysoft;0.47339010584163;0.00060504514567625
EricAuchard;shiva;1.0288460566843;0.0014427999627665
EricAuchard;microcom;0.65546322347302;0.0008377548170902
EricAuchard;rockwell;0.56296762090701;0.0010704644885041
FumikoFujisaki;japanese;2.0977361079928;0.0068511552928533
FumikoFujisaki;banks;2.1633536453155;0.0094931040659144
FumikoFujisaki;derivatives;0.41608384206595;0.00089557585527494
FumikoFujisaki;japan;2.655541741071;0.010388679921189
FumikoFujisaki;banking;0.45970815669506;0.0017911517105499
FumikoFujisaki;sources;0.44772847729244;0.0020150456743686
FumikoFujisaki;securities;0.85248295113681;0.004253985312556
FumikoFujisaki;financial;1.253947075704;0.0090453161382769
FumikoFujisaki;bank;1.3465454595459;0.007791509940892
FumikoFujisaki;losses;0.50894585793423;0.0020150456743686
FumikoFujisaki;current;0.48231604694845;0.0027762851513523
FumikoFujisaki;big;0.54978291219126;0.0034927458355723
FumikoFujisaki;trust;0.55596586160849;0.0015672577467311
FumikoFujisaki;profits;0.4412628294391;0.0027315063585886
FumikoFujisaki;nikko;0.76432911080907;0.0017015941250224
FumikoFujisaki;march;0.40570386578163;0.0019254880888411
FumikoFujisaki;finance;0.7151780584289;0.0032240730789898
FumikoFujisaki;ministry;0.67859447724564;0.0026867275658248
FumikoFujisaki;holding;0.49921071259944;0.0017911517105499
FumikoFujisaki;non;0.80563434946509;0.0034927458355723
FumikoFujisaki;trillion;1.3558184662431;0.0034479670428085
FumikoFujisaki;yen;3.5207005287413;0.0092244313093319
FumikoFujisaki;billion;0.81450854414821;0.0096722192369694
FumikoFujisaki;bad;0.41930234080679;0.0014329213684399
FumikoFujisaki;loan;0.76786603443128;0.0022389396381874
FumikoFujisaki;problem;1.2286681476012;0.0051495611678309
FumikoFujisaki;life;1.1822415895205;0.0047913308257209
FumikoFujisaki;insurance;1.3636068902081;0.004612215654666
FumikoFujisaki;pension;0.73143406665417;0.0019254880888411
FumikoFujisaki;funds;0.57453293026245;0.0022837184309511
FumikoFujisaki;loans;1.8570762190157;0.0056421278882321
FumikoFujisaki;assets;0.60833118613043;0.0026419487730611
FumikoFujisaki;credit;0.51530276345914;0.0018359305033136
FumikoFujisaki;panel;0.53483190900213;0.0014777001612037
FumikoFujisaki;land;0.64134792895114;0.0018359305033136
FumikoFujisaki;real;0.63122098755699;0.0025971699802973
FumikoFujisaki;estate;0.89660954259891;0.0025076123947698
FumikoFujisaki;jusen;0.71700862716284;0.0012985849901487
FumikoFujisaki;firms;0.96346812232408;0.0045226580691385
FumikoFujisaki;failures;0.40268255235743;0.00085079706251119
FumikoFujisaki;hlac;0.47308050185016;0.0007612394769837
FumikoFujisaki;half;0.41425073119197;0.0024628336020061
FumikoFujisaki;bubble;0.55103928217333;0.0011642486118574
FumikoFujisaki;institutions;0.58073436155918;0.0018807092960774
FumikoFujisaki;deregulation;0.64143988598966;0.0015224789539674
FumikoFujisaki;tokyo;1.035471475082;0.0027762851513523
FumikoFujisaki;hashimoto;0.53021754464913;0.0010746910263299
FumikoFujisaki;nomura;0.77047666412674;0.0016120365394949
FumikoFujisaki;daiwa;1.0384262876151;0.0018807092960774
FumikoFujisaki;affiliate;0.4179195605514;0.00080601826974745
FumikoFujisaki;parent;0.59667383171305;0.0017015941250224
FumikoFujisaki;nippon;0.5074156493349;0.0011642486118574
FumikoFujisaki;insurers;0.67355808713239;0.0015672577467311
FumikoFujisaki;sueno;1.3260638361449;0.0020598244671324
FumikoFujisaki;kosan;0.92247919036166;0.0014329213684399
FumikoFujisaki;bang;0.53636030809243;0.0010746910263299
GrahamEarnshaw;trading;0.71814112864725;0.0043736792962799
GrahamEarnshaw;china;1.5937876383147;0.010614772224679
GrahamEarnshaw;futures;1.1628885703901;0.003046832768195
GrahamEarnshaw;markets;1.3591435244815;0.0086982161285567
GrahamEarnshaw;beijing;0.92598040739337;0.0049633888643177
GrahamEarnshaw;trader;0.5144718266488;0.0016708437761069
GrahamEarnshaw;shanghai;3.7345415378089;0.011990761216767
GrahamEarnshaw;market;0.50073158916452;0.0075679394564843
GrahamEarnshaw;exchange;0.48378064554594;0.0027519779841761
GrahamEarnshaw;securities;1.0832765190203;0.005405671040346
GrahamEarnshaw;rumours;0.4322763293524;0.0011794191360755
GrahamEarnshaw;exchanges;1.0640600336474;0.0028011204481793
GrahamEarnshaw;policy;0.40915081088924;0.0016708437761069
GrahamEarnshaw;crackdown;0.46829935679843;0.0012777040640818
GrahamEarnshaw;chinese;0.83247906751292;0.0047668190083051
GrahamEarnshaw;authorities;0.88517647423192;0.0035873998722296
GrahamEarnshaw;stock;0.63265483819435;0.0051108162563271
GrahamEarnshaw;investment;0.42317822550741;0.0025062656641604
GrahamEarnshaw;official;0.49940159509416;0.002702835520173
GrahamEarnshaw;bonds;0.56228089337089;0.0013759889920881
GrahamEarnshaw;banks;0.8287202020339;0.0036365423362327
GrahamEarnshaw;deposits;0.54393175066633;0.0014251314560912
GrahamEarnshaw;bank;0.90874094540948;0.0052582436483365
GrahamEarnshaw;money;0.60776310943021;0.0031451176962013
GrahamEarnshaw;shares;0.7924772394197;0.006437662784412
GrahamEarnshaw;shenzhen;1.8043040914107;0.0048159614723082
GrahamEarnshaw;funds;0.58106826248164;0.0023096958081478
GrahamEarnshaw;share;0.74418474997683;0.0068308024964372
GrahamEarnshaw;domestic;0.4606310402003;0.0021622684161384
GrahamEarnshaw;investors;0.92810259872673;0.0053073861123397
GrahamEarnshaw;foreign;1.1064179878256;0.0065359477124183
GrahamEarnshaw;currency;0.67586462191043;0.0023096958081478
GrahamEarnshaw;local;0.58352577942768;0.0031451176962013
GrahamEarnshaw;percent;0.4151557928725;0.0082559339525284
GrahamEarnshaw;broker;0.62035522287837;0.0017691287041132
GrahamEarnshaw;brokers;0.54783868945492;0.0017691287041132
GrahamEarnshaw;city;0.5603052510635;0.0023096958081478
GrahamEarnshaw;index;0.98163133760854;0.0034891149442233
GrahamEarnshaw;yongle;0.46139147933695;0.00058970956803774
GrahamEarnshaw;irregularities;0.40054923881928;0.00088456435205661
GrahamEarnshaw;yuan;1.1249291775906;0.0034399724802202
GrahamEarnshaw;points;0.78198505876145;0.003046832768195
GrahamEarnshaw;convertible;0.42200979854775;0.00083542188805347
GrahamEarnshaw;speculative;0.60244381432595;0.0014742739200944
GrahamEarnshaw;pudong;0.53637763484374;0.00093370681605976
GrahamEarnshaw;hongkong;0.4414712664131;0.00088456435205661
HeatherScoffield;inco;1.0506953310225;0.0019978627514752
HeatherScoffield;nickel;1.2304119048877;0.0026483296938159
HeatherScoffield;copper;0.64777625108904;0.0016726292803048
HeatherScoffield;property;0.4877889565753;0.001579705431399
HeatherScoffield;voisey;0.679725676121;0.0012080100357757
HeatherScoffield;bay;0.67432853356165;0.001579705431399
HeatherScoffield;labrador;0.42704860617397;0.00074339079124657
HeatherScoffield;resources;0.43034560118648;0.0015332435069461
HeatherScoffield;exploration;1.4570219420814;0.0040421874274032
HeatherScoffield;canada;0.4249916436513;0.0017190912047577
HeatherScoffield;deposit;1.1114290454465;0.0032523347117038
HeatherScoffield;toronto;1.2082957161887;0.004181573200762
HeatherScoffield;company;0.45376783406238;0.0069228267434837
HeatherScoffield;companies;0.58147394586591;0.0052966593876318
HeatherScoffield;mining;1.7111744331716;0.0049714259164615
HeatherScoffield;producers;0.41429874209348;0.0012080100357757
HeatherScoffield;gold;5.0501393804136;0.016261673558519
HeatherScoffield;ounce;0.58946142649229;0.0012080100357757
HeatherScoffield;corp;0.44097915266334;0.0042280351252149
HeatherScoffield;indonesia;1.0835505562445;0.0031594108627979
HeatherScoffield;canadian;0.40626431173874;0.001579705431399
HeatherScoffield;nain;0.46384139582841;0.00065046694234075
HeatherScoffield;vancouver;0.66068673665704;0.0016261673558519
HeatherScoffield;dome;0.80257516157922;0.0019049389025693
HeatherScoffield;stock;0.43135518608057;0.0034846443339683
HeatherScoffield;government;0.64939948399721;0.0055754309343493
HeatherScoffield;falconbridge;0.98706409162896;0.0015332435069461
HeatherScoffield;barrick;3.5808959703487;0.0091065371927705
HeatherScoffield;pierina;0.40423971276268;0.00065046694234075
HeatherScoffield;ounces;0.91221403768943;0.0019978627514752
HeatherScoffield;bre;6.2128535091135;0.015378896993913
HeatherScoffield;minerals;0.44332955740647;0.0011615481113228
HeatherScoffield;busang;2.6289358992837;0.0063188217255959
HeatherScoffield;discovery;0.5763833884787;0.0013938577335873
HeatherScoffield;suharto;0.70410128076242;0.0013938577335873
HeatherScoffield;deal;0.49367511129674;0.0031594108627979
HeatherScoffield;indonesian;2.41324443557;0.0060400501788784
HeatherScoffield;fowler;0.41046032005666;0.00074339079124657
HeatherScoffield;jakarta;0.67530133179734;0.0014403196580402
HeatherScoffield;mines;1.0886571103582;0.0026947916182688
HeatherScoffield;placer;1.2959710398904;0.0029735631649863
HeatherScoffield;shareholders;0.43243818648479;0.002090786600381
HeatherScoffield;newmont;0.66555723027977;0.0013009338846815
HeatherScoffield;krueng;0.53010445237533;0.00074339079124657
HeatherScoffield;gasui;0.53010445237533;0.00074339079124657
HeatherScoffield;walsh;0.50712021983159;0.00088277656460531
HeatherScoffield;potash;0.57352995910338;0.00097570041351113
HeatherScoffield;dec;0.40786319281396;0.0010686242624169
HeatherScoffield;deadline;0.51756337127951;0.0013938577335873
HeatherScoffield;teck;0.63027351415438;0.0011615481113228
HeatherScoffield;umar;0.45373914405984;0.00078985271569948
HeatherScoffield;hushovd;0.72889362201607;0.001022162337964
JanLopatka;czech;2.5604932753736;0.0091225742245812
JanLopatka;government;0.45722009439519;0.0039254713330016
JanLopatka;csu;0.61398361230692;0.001271631558578
JanLopatka;percent;0.45317501532062;0.0090119975673135
JanLopatka;inflation;0.52715072309212;0.0015480732017471
JanLopatka;bank;0.86950932607171;0.0050312379056781
JanLopatka;lower;0.45855610344065;0.002543263117156
JanLopatka;prague;0.94536538750415;0.0030961464034942
JanLopatka;cabinet;0.81426124668236;0.0023221098026207
JanLopatka;budget;0.54830137184018;0.0017139381876486
JanLopatka;cnb;0.81414665945183;0.0015480732017471
JanLopatka;tosovsky;0.61990339239473;0.0011610549013103
JanLopatka;central;0.44869246764161;0.0019350915021839
JanLopatka;crown;0.77407884527065;0.0021562448167192
JanLopatka;prime;0.6041058173125;0.0022668214739868
JanLopatka;minister;0.71932375147718;0.003483164703931
JanLopatka;vaclav;0.81118555959495;0.0023221098026207
JanLopatka;klaus;2.6505423489549;0.0073533477082988
JanLopatka;deficit;0.50170771179589;0.0013269198872118
JanLopatka;foreign;0.43988786147254;0.0025985514457898
JanLopatka;social;0.85624890208695;0.0027091281030574
JanLopatka;democrats;0.66284223001282;0.0017692265162824
JanLopatka;havel;0.87335508452084;0.0018798031735501
JanLopatka;party;0.68566459931218;0.0030961464034942
JanLopatka;declaration;0.53468554158097;0.0011610549013103
JanLopatka;zeman;1.0758366571328;0.0020456681594515
JanLopatka;text;0.46236445651103;0.00099518991540886
JanLopatka;coalition;0.69971274850244;0.0018245148449162
JanLopatka;state;0.60930571518055;0.0039807596616354
JanLopatka;banks;0.40318346947562;0.0017692265162824
JanLopatka;banka;0.77268819650117;0.0018798031735501
JanLopatka;billion;0.42368624629121;0.0050312379056781
JanLopatka;crowns;1.3587917194472;0.0035937413611987
JanLopatka;privatisation;0.59010951797409;0.0017692265162824
JanLopatka;elections;0.73143903602508;0.0020456681594515
JanLopatka;ods;0.77060742751839;0.0016586498590148
JanLopatka;senate;0.61195705171168;0.0016033615303809
JanLopatka;house;0.46483001546687;0.0017139381876486
JanLopatka;sporitelna;0.63067258797646;0.0012163432299442
JanLopatka;stake;0.45623464124692;0.0021009564880854
JanLopatka;csob;0.58498615310675;0.00099518991540886
JanLopatka;ipb;0.61060999458888;0.0011610549013103
JanLopatka;komercni;0.725822138873;0.0015480732017471
JanLopatka;czechs;0.51086316683241;0.001271631558578
JanLopatka;dlouhy;0.5669755692358;0.00093990158677503
JanLopatka;bis;0.83378760181736;0.0013822082158456
JanLopatka;spying;0.42248999946599;0.00071874827223973
JanLopatka;cez;1.1039153383552;0.0015480732017471
JanLopatka;methodology;0.47310657358078;0.0006634599436059
JanLopatka;sugar;0.55857326130552;0.0011057665726765
JanLopatka;surplus;0.52730448288555;0.0013269198872118
JanLopatka;ulrich;0.4810334128264;0.00077403660087356
JanLopatka;kalvoda;0.48748846092229;0.00082932492950738
JanLopatka;skoda;0.4810334128264;0.00077403660087356
JanLopatka;octavia;0.4810334128264;0.00077403660087356
JanLopatka;aero;0.71498307601936;0.0012163432299442
JaneMacartney;tibet;2.130980327814;0.0048894646663045
JaneMacartney;tibetan;0.57360150097138;0.0012119185925028
JaneMacartney;lhasa;1.1208739576377;0.0021313051109532
JaneMacartney;people;0.40191512452667;0.0033014334071629
JaneMacartney;officials;0.54540948444596;0.0034268042960425
JaneMacartney;china;1.8447713930926;0.012286347110201
JaneMacartney;foreign;0.45983229089914;0.002716369259058
JaneMacartney;trade;0.45184632187367;0.0024656274812988
JaneMacartney;chinese;0.83200313216527;0.0047640937774249
JaneMacartney;beijing;0.97456084553602;0.0052237870366501
JaneMacartney;region;0.5887916489421;0.0022566759998328
JaneMacartney;communist;0.53830983684952;0.0021313051109532
JaneMacartney;party;0.62932444592608;0.0028417401479376
JaneMacartney;dalai;0.8702919325083;0.0018387730369008
JaneMacartney;lama;0.71205703568861;0.0015044506665552
JaneMacartney;tibetans;0.45352089415002;0.00083580592586401
JaneMacartney;police;0.49771576547337;0.0015462409628484
JaneMacartney;dissident;0.43684069900424;0.0012119185925028
JaneMacartney;liu;0.78374387478409;0.001671611851728
JaneMacartney;dissidents;0.47893459985853;0.0012954991850892
JaneMacartney;democracy;0.59318326699509;0.0020477245183668
JaneMacartney;government;0.4429455484839;0.0038029169626813
JaneMacartney;wang;1.273823220357;0.0038447072589745
JaneMacartney;jiang;0.42691362819922;0.001253708888796
JaneMacartney;state;0.55010196394686;0.0035939654812153
JaneMacartney;jail;0.40749008100592;0.0010029671110368
JaneMacartney;labour;0.46321239550962;0.0015462409628484
JaneMacartney;human;0.40165634611197;0.0014208700739688
JaneMacartney;official;0.5482316528507;0.0029671110368173
JaneMacartney;diplomats;0.41897132333336;0.0011283379999164
JaneMacartney;deng;0.44930557263279;0.0010865477036232
JaneMacartney;diplomat;0.40985011250679;0.0010029671110368
JaneMacartney;corruption;0.50287205852098;0.0011283379999164
JaneMacartney;entry;0.43071384497895;0.0011701282962096
JaneMacartney;pei;0.67258887226131;0.00104475740733
JaneMacartney;wto;0.90719071891949;0.0018387730369008
JaneMacartney;bomb;0.41235941769068;0.00083580592586401
JimGilchrist;hong;2.7512210759292;0.014318741144008
JimGilchrist;kong;2.730326700065;0.014169587590424
JimGilchrist;airlines;2.404215360216;0.0071593705720039
JimGilchrist;dragonair;0.45140505257434;0.00067119099112536
JimGilchrist;new;0.5069520153238;0.0096204042061302
JimGilchrist;airbus;0.74090133662955;0.0018644194197927
JimGilchrist;aircraft;1.5419350920232;0.0049220672682527
JimGilchrist;demand;0.41241528550319;0.0019389961965844
JimGilchrist;routes;0.93487144875828;0.0024610336341263
JimGilchrist;china;0.79502673380535;0.0052949511522112
JimGilchrist;airline;1.1899719915374;0.0035796852860019
JimGilchrist;fleet;0.57568850777904;0.0014169587590424
JimGilchrist;additional;0.46454110068521;0.0014915355358341
JimGilchrist;extra;0.67851342601443;0.0020135729733761
JimGilchrist;capacity;0.59495712661633;0.0022373033037512
JimGilchrist;kai;0.75616815932097;0.0015661123126258
JimGilchrist;tak;0.86472279271465;0.0015661123126258
JimGilchrist;airport;1.7325049693427;0.0049966440450444
JimGilchrist;cathay;1.7865610262242;0.0035796852860019
JimGilchrist;pacific;1.133285709443;0.004325453053919
JimGilchrist;airways;0.93487144875828;0.0024610336341263
JimGilchrist;carrier;0.63613641541684;0.0019389961965844
JimGilchrist;cargo;6.16895753336;0.017525542546051
JimGilchrist;says;0.67809852483479;0.0026847639645015
JimGilchrist;air;2.9792181409454;0.010739055858006
JimGilchrist;newsroom;0.67962977585769;0.0037288388395854
JimGilchrist;tel;1.5170795456952;0.0038779923931688
JimGilchrist;fax;1.416471892058;0.0037288388395854
JimGilchrist;traffic;0.43366589828681;0.0011932284286673
JimGilchrist;fly;0.43438571933905;0.0010440748750839
JimGilchrist;flights;1.4380968678658;0.0035796852860019
JimGilchrist;route;1.1147340289858;0.0027593407412932
JimGilchrist;service;0.73986043186621;0.0038779923931688
JimGilchrist;macau;0.47064777269548;0.00089492132150048
JimGilchrist;carry;0.50727607708181;0.0015661123126258
JimGilchrist;cent;1.1275704864285;0.0027593407412932
JimGilchrist;load;0.43208108249167;0.00096949809829219
JimGilchrist;tonnes;0.95915530430549;0.0035051085092102
JimGilchrist;flying;0.51508971748651;0.001267805205459
JimGilchrist;virgin;0.81183594468233;0.0017152658662093
JimGilchrist;freight;1.4076545983458;0.0039525691699605
JimGilchrist;october;0.41047303601158;0.0019389961965844
JimGilchrist;manager;0.55283352749643;0.0021627265269595
JimGilchrist;routing;0.5035562473133;0.00089492132150048
JimGilchrist;passenger;0.63492518013398;0.001789842643001
JimGilchrist;fuel;0.66026803251213;0.0019389961965844
JimGilchrist;lufthansa;0.43142712497086;0.00082034454470878
JimGilchrist;boeing;0.78752649362043;0.0022373033037512
JimGilchrist;territory;0.43869700772167;0.0014915355358341
JimGilchrist;freighter;1.0197368408402;0.0019389961965844
JimGilchrist;rates;0.60522788144036;0.0026101871877097
JimGilchrist;hub;0.45886379482045;0.00096949809829219
JimGilchrist;japan;0.43845417697993;0.0017152658662093
JimGilchrist;forwarders;0.50268366661297;0.00096949809829219
JimGilchrist;polar;0.92058209484541;0.0015661123126258
JimGilchrist;fong;0.40844449307177;0.00052203743754195
JimGilchrist;trans;0.51637419039628;0.0011932284286673
JimGilchrist;flight;0.69124333030551;0.0016406890894176
JimGilchrist;thai;0.4046648324303;0.00074576776791707
JimGilchrist;wet;0.49412731012266;0.00089492132150048
JimGilchrist;weekly;0.45981884676173;0.0011186516518756
JimGilchrist;heathrow;0.40488163826276;0.00067119099112536
JimGilchrist;backlog;0.59726370658531;0.0011186516518756
JimGilchrist;space;0.66499752599583;0.0019389961965844
JimGilchrist;humphrey;0.49599482084274;0.00096949809829219
JimGilchrist;hui;0.67539848532358;0.0014915355358341
JimGilchrist;ahk;0.43209609104055;0.00067119099112536
JimGilchrist;flown;0.47781096526825;0.00089492132150048
JimGilchrist;gemini;0.40124893562164;0.00059661421433366
JimGilchrist;hactl;0.95296622210139;0.0014169587590424
JimGilchrist;bawc;0.425439560313;0.00059661421433366
JimGilchrist;chek;0.5035562473133;0.00089492132150048
JimGilchrist;lap;0.47064777269548;0.00089492132150048
JimGilchrist;kok;0.49412731012266;0.00089492132150048
JimGilchrist;dhl;0.8641921820811;0.0013423819822507
JimGilchrist;tseng;0.50156116952705;0.00074576776791707
JimGilchrist;jal;0.58497939543038;0.00082034454470878
JimGilchrist;cumulative;0.74154470560635;0.0011932284286673
JimGilchrist;fedex;0.58349213295968;0.00074576776791707
JimGilchrist;kane;0.40844449307177;0.00052203743754195
JoWinterbottom;british;0.58868663680939;0.0042415770954837
JoWinterbottom;utilities;0.67757745178352;0.0018797898491348
JoWinterbottom;share;0.54611872796967;0.0050127729310262
JoWinterbottom;tax;0.40754862776026;0.0018797898491348
JoWinterbottom;analysts;0.42416010230156;0.0049163734515834
JoWinterbottom;analyst;0.55759721951072;0.0051573721501904
JoWinterbottom;shares;0.51620537173618;0.0041933773557623
JoWinterbottom;utility;0.40768713294902;0.0013013929724779
JoWinterbottom;sector;0.59513653373269;0.0031811828216128
JoWinterbottom;water;1.610765379098;0.0043379765749265
JoWinterbottom;pence;3.3022363948402;0.013254928423387
JoWinterbottom;yorkshire;0.47907203310097;0.0010121945341495
JoWinterbottom;electricity;1.8743908312758;0.0051573721501904
JoWinterbottom;electric;2.0232671544089;0.0060249674651757
JoWinterbottom;half;0.4458980734072;0.0026509856846773
JoWinterbottom;offer;0.84920464970538;0.0044825757940907
JoWinterbottom;dividend;0.82353915273285;0.0030365836024485
JoWinterbottom;thames;0.40557934378135;0.00077119583554249
JoWinterbottom;east;0.76217684583595;0.0027473851641201
JoWinterbottom;midlands;1.2557324289753;0.0027955849038415
JoWinterbottom;energy;0.49683166861285;0.0015905914108064
JoWinterbottom;cuts;0.40649863795597;0.0013013929724779
JoWinterbottom;labour;0.50537730551111;0.0016869908902492
JoWinterbottom;company;0.52444871478438;0.0080011567937533
JoWinterbottom;pounds;0.92033532803763;0.0045789752735335
JoWinterbottom;power;0.4764019876245;0.0021689882874632
JoWinterbottom;scotland;0.64170964318336;0.001542391671085
JoWinterbottom;price;0.65938300641455;0.0047235744926977
JoWinterbottom;pound;0.62666922236087;0.0028437846435629
JoWinterbottom;profits;0.49054671537986;0.0030365836024485
JoWinterbottom;asda;0.68074472533837;0.0010121945341495
JoWinterbottom;leighton;0.55853631703502;0.0008675953149853
JoWinterbottom;tesco;0.58146572445513;0.0010121945341495
JoWinterbottom;sainsbury;2.3324174255686;0.0041451776160409
JoWinterbottom;reward;0.4685203662473;0.0009157950547067
JoWinterbottom;customers;0.44563605357611;0.0022171880271847
JoWinterbottom;severn;0.48818039139809;0.0008675953149853
JoWinterbottom;trent;0.45627676175402;0.0008675953149853
JoWinterbottom;hyder;0.44931373922173;0.00072299609582108
JoWinterbottom;pearson;0.69761482304527;0.0013977924519208
JoWinterbottom;bskyb;0.78185049441337;0.0018315901094134
JoWinterbottom;bid;1.5076516083127;0.0072781606979322
JoWinterbottom;cable;0.5557620420091;0.0018797898491348
JoWinterbottom;west;0.46808522671924;0.0014941919313636
JoWinterbottom;bids;0.83736907885639;0.0023135875066275
JoWinterbottom;wessex;0.45331938973739;0.00077119583554249
JoWinterbottom;mmc;0.40557934378135;0.00077119583554249
JoWinterbottom;bank;0.51645890876894;0.0029883838627271
JoWinterbottom;recs;0.99876762242409;0.002024389068299
JoWinterbottom;northern;1.4462980838374;0.0047235744926977
JoWinterbottom;lang;0.40426308526689;0.00081939557526389
JoWinterbottom;calenergy;0.88434916863878;0.0018315901094134
JoWinterbottom;dominion;0.74414683576509;0.0018315901094134
JoWinterbottom;entergy;0.72688660307855;0.0012049934930351
JoeOrtiz;eurotunnel;1.0315031081622;0.0022398805397045
JoeOrtiz;bank;1.3456366672173;0.0077862513999253
JoeOrtiz;billion;0.56586863658572;0.0067196416191136
JoeOrtiz;pounds;1.2112444623248;0.006026345261586
JoeOrtiz;debt;0.48012625172846;0.0018132366273799
JoeOrtiz;shareholders;0.43018424667221;0.0020798890725828
JoeOrtiz;investment;0.45023761926685;0.0026665244520292
JoeOrtiz;banks;0.71704573311411;0.0031464988533945
JoeOrtiz;britain;0.40623897467355;0.002186550050664
JoeOrtiz;barclays;0.81565730809964;0.0016532451602581
JoeOrtiz;morgan;0.59303534521835;0.0017599061383393
JoeOrtiz;custody;0.73615552742017;0.0013332622260146
JoeOrtiz;business;0.41765405792869;0.0041597781451656
JoeOrtiz;banking;0.80756486422528;0.0031464988533945
JoeOrtiz;lloyds;1.210232764403;0.0025065329849075
JoeOrtiz;tsb;0.58555980304838;0.0011732707588929
JoeOrtiz;royal;0.43599929593832;0.0013332622260146
JoeOrtiz;berlusconi;0.4304048032972;0.00063996586848701
JoeOrtiz;appeal;0.48521073699683;0.0014399232040958
JoeOrtiz;sfo;0.41821622868736;0.0006932963575276
JoeOrtiz;bzw;0.44106090947068;0.0010666097808117
JoeOrtiz;management;0.4463300082678;0.0022932110287451
JoeOrtiz;mam;0.50213893718007;0.00074662684656818
JoeOrtiz;stg;0.82011468381229;0.0023998720068263
JoeOrtiz;stevenson;0.45954384852886;0.00079995733560877
JoeOrtiz;pension;0.4051724516155;0.0010666097808117
JoeOrtiz;barings;0.46265820480967;0.0010132792917711
JoeOrtiz;building;0.46656198804517;0.0019732280945016
JoeOrtiz;ernst;0.61837064303294;0.0011199402698523
JoeOrtiz;society;0.81919284968788;0.002186550050664
JoeOrtiz;societies;0.88900906897949;0.0017599061383393
JoeOrtiz;woolwich;0.68966449234506;0.0011732707588929
JoeOrtiz;rock;0.50773743206536;0.0011732707588929
JoeOrtiz;members;0.41023140487451;0.0017599061383393
JoeOrtiz;flotation;0.71051277304381;0.0016532451602581
JoeOrtiz;abbey;0.49119195626773;0.0010666097808117
JoeOrtiz;applegarth;0.72914179598575;0.0011732707588929
JoeOrtiz;mathewson;0.68452977945355;0.00095994880273052
JoeOrtiz;bcci;0.64650034726168;0.00090661831368994
JoeOrtiz;halifax;0.91116452218114;0.0017065756492987
JoeOrtiz;mgam;0.48065982132318;0.00074662684656818
JoeOrtiz;imro;0.42011359431114;0.00074662684656818
JoeOrtiz;horlick;0.60847091506982;0.00085328782464935
JoeOrtiz;forsyth;0.91270637260473;0.001279931736974
JohnMastrini;czech;3.4872606430547;0.012424478659131
JohnMastrini;trade;0.4196615123571;0.0022900019489378
JohnMastrini;deficit;0.9763823883266;0.0025823426232703
JohnMastrini;crown;1.1544338696799;0.0032157474176574
JohnMastrini;percent;0.40671573466864;0.0080880919898655
JohnMastrini;minister;0.41254586686874;0.0019976612746053
JohnMastrini;vaclav;0.61274242906119;0.0017540440459949
JohnMastrini;klaus;1.5103795278138;0.004190216332099
JohnMastrini;parliament;0.49878181859299;0.0015104268173845
JohnMastrini;crowns;0.71847005933467;0.0019002143831612
JohnMastrini;central;0.50839091488782;0.0021925550574937
JohnMastrini;bank;0.69048021229182;0.0039953225492107
JohnMastrini;government;0.47103110293963;0.0040440459949328
JohnMastrini;prague;1.5323339641309;0.0050185149093744
JohnMastrini;gdp;0.43269409741416;0.00087702202299747
JohnMastrini;foreign;0.5196240004215;0.0030695770804911
JohnMastrini;balance;0.42557000589082;0.0014129799259404
JohnMastrini;komercni;0.41119631801154;0.00087702202299747
JohnMastrini;banka;0.58080171691877;0.0014129799259404
JohnMastrini;czechs;0.54807415021637;0.0013642564802183
JohnMastrini;communist;0.46763636953671;0.0018514909374391
JohnMastrini;parity;0.44302392903477;0.00087702202299747
JohnMastrini;basket;0.58184034782811;0.0013155330344962
JohnMastrini;ministry;0.52916747079154;0.0020951081660495
JohnMastrini;republic;0.40559894759161;0.0011206392516079
JohnMastrini;senate;1.1529730812155;0.0030208536347691
